date,text,Subjectivity,Polarity,Analysis
2017-10-13,"tesla inc on tuesday signed agreements with shanghai authorities that will allow it to open a plant in the chinese city with an annual capacity of 500,000 cars, local media reported.",0.16666666666666666,0.0,Neutral
2017-10-13,"norway has rejected a suggestion it is holding up tesla's  efforts to improve service in its third-biggest market, saying the electric carmaker has not yet applied to use the mobile service vans it says it needs to solve its problems.",0.0,0.0,Neutral
2017-10-13,"a california agency for occupational safety said on thursday it opened a third investigation at tesla inc's factory in fremont, california, following a complaint.",0.10000000000000002,-0.09999999999999999,Negative
2017-10-13,"a california agency for occupational safety said on thursday it opened a third investigation at tesla inc's factory in fremont, california, following a complaint.",0.10000000000000002,-0.09999999999999999,Negative
2017-10-13,"chief executive elon musk barked at engineers on the fremont, california assembly line. tesla inc tapped workers from other departments to keep pumping out the model 3 electric sedans, disrupting production of the model s and x lines. and weekend shifts were mandatory.",0.375,-0.125,Negative
2017-10-13,tesla inc  shares closed sharply lower on tuesday amid analyst skepticism about its model 3 cars and a news report that said the company had stopped running a brake test on its cars.,0.425,-0.1125,Negative
2017-10-13,"a tense and short-tempered chief executive elon musk barked at engineers on the fremont, california assembly line. tesla inc pulled workers from other departments to keep pumping out the model 3 electric sedans, disrupting production of the model s and x lines. and weekend...",0.4375,-0.22916666666666666,Negative
2017-10-13,"a tense and short-tempered chief executive elon musk barked at engineers on the fremont, california assembly line. tesla inc pulled workers from other departments to keep pumping out the model 3 electric sedans, disrupting production of the model s and x lines. and weekend...",0.4375,-0.22916666666666666,Negative
2017-10-13,"tesla inc's  burning the midnight oil to hit a long-elusive target of making 5,000 model 3 vehicles per week failed to convince wall street that the electric carmaker could sustain that production pace, sending shares down 2.3 percent on monday.",0.29444444444444445,-0.3277777777777778,Negative
2017-10-13,"tesla inc  said on monday doug field, senior vice president of engineering, is stepping down after five years with the electric carmaker.",0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,shares of billionaire elon musk's tesla inc  fell in volatile trading on monday as investors pocketed some profits after the company announced it had hit a production milestone for its model 3 cars.,0.0,0.0,Neutral
2017-10-13,shares of billionaire elon musk's tesla inc fell in volatile trading on monday as investors pocketed some profits after the company announced it had hit a production milestone for its model 3 cars.,0.0,0.0,Neutral
2017-10-13,"tesla inc produced 5,031 model 3 electric cars in the last seven days of its second quarter, the company said on monday, beating its long-elusive production target after several hiccups.",0.022222222222222223,0.0,Neutral
2017-10-13,"tesla inc  nearly produced 5,000 model 3 electric sedans in the last week of its second quarter, with the final car rolling off the assembly line on sunday morning, several hours after the midnight goal set by chief executive elon musk, two workers at the factory...",0.29333333333333333,0.02,Positive
2017-10-13,"panasonic corp would consider further investment in tesla inc's so-called gigafactory if requested by the u.s. electric vehicle maker, an executive at the japanese conglomerate said on monday.",0.25,0.0,Neutral
2017-10-13,"japan's panasonic corp would consider additional investment in tesla inc's automotive battery plant in the u.s. state of nevada if requested by the u.s. electric car manufacturer, an executive said on monday.",0.0,0.0,Neutral
2017-10-13,"tesla inc is not producing enough model 3s per shift to reach the 5,000 per week target that chief executive officer elon musk said it would reach by saturday, three line workers at the company's fremont, california, assembly plant told reuters this week.",0.5,0.0,Neutral
2017-10-13,"a pickup in production of tesla inc's  model 3 cars, after earlier delays, has resulted in occasional battery cell shortages, a panasonic corp  official said on thursday in a sign tesla is in overdrive to meet its end-june forecast.",0.3125,0.0,Neutral
2017-10-13,"a tesla inc model s involved in a may 8 fatal high-speed crash in florida reignited twice after firefighters extinguished a fire in the electric vehicle, the national transportation safety board (ntsb) said in a preliminary report on tuesday.",0.0,0.0,Neutral
2017-10-13,"a tesla inc model s involved in a may 8 fatal high-speed crash in florida reignited twice after firefighters extinguished a fire in the electric vehicle, the national transportation safety board (ntsb) said in a preliminary report on tuesday.",0.0,0.0,Neutral
2017-10-13,"a machine used for paper recycling caught fire thursday night at tesla inc's  fremont, california, campus, outside the company's car production factory, but manufacturing was not affected, the company said.",0.05,0.0,Neutral
2017-10-13,"electric car maker tesla inc's move last week to cut 9 percent of its workforce will sharply downsize the residential solar business it bought two years ago in a controversial $2.6 billion deal, according to three internal company documents and seven current and former tesla...",0.3611111111111111,0.07083333333333335,Positive
2017-10-13,tesla inc said it suffered a fire thursday night at its fremont facility.,0.0,0.0,Neutral
2017-10-13,"tesla inc has sued a former employee claiming that he hacked the electric carmaker's trade secrets and transferred large amounts of company data to third parties, according to a lawsuit filed in federal court in nevada on wednesday.",0.14285714285714285,0.07142857142857142,Positive
2017-10-13,"u.s. electric carmaker tesla  favors germany as the location for its first european gigafactory, its chief executive said, in what would be the latest move by an outside firm into the european battery market.",0.2805555555555556,0.09166666666666667,Positive
2017-10-13,"tesla inc  chief executive elon musk said on monday in an email to staff that an unnamed tesla employee had conducted ""extensive and damaging sabotage"" to the company's operations including allegedly making unspecified code changes to its manufacturing operating...",0.21666666666666667,-0.05,Negative
2017-10-13,"the u.s. national transportation safety board (ntsb) will send a technical specialist to observe a tesla inc examination into the causes of a battery fire last friday involving one of the electric automaker's model s vehicles in california, the agency said on monday.",0.08333333333333334,0.0,Neutral
2017-10-13,"tesla inc  chief executive officer elon musk bought 72,500 shares of the company's common stock, a regulatory filing  showed on wednesday.",0.5,-0.3,Negative
2017-10-13,electric car maker tesla inc  is cutting several thousand jobs across the company as it seeks to reduce costs and become profitable without endangering the critical production ramp-up for its model 3 sedan.,0.5666666666666668,-0.19999999999999998,Negative
2017-10-13,"tesla’s big-ideas man is sweating the small stuff. chief executive elon musk told employees on tuesday that the $60 billion electric-car maker will cut 9 percent of its staff, in an acknowledgement that it’s hard to change the world while not being sustainably profitable...",0.4708333333333333,-0.27083333333333337,Negative
2017-10-13,"the surging share price for automaker tesla inc  this month has slammed short-sellers of the stock with more than $2 billion in losses on paper so far in june, according to financial analytics firm s3 partners.",0.475,0.09999999999999999,Positive
2017-10-13,"the surging share price for automaker tesla inc this month has slammed short-sellers of the stock with more than $2 billion in losses on paper so far in june, according to financial analytics firm s3 partners.",0.475,0.09999999999999999,Positive
2017-10-13,tesla inc is cutting several thousand jobs across the company as it seeks to reduce costs and become sustainably profitable without endangering the critical ramp up of production of its model 3 sedan.,0.5666666666666668,-0.19999999999999998,Negative
2017-10-13,"tesla inc is planning to cut about 9 percent of jobs across the company, bloomberg reported on tuesday.",0.0,0.0,Neutral
2017-10-13,"a tesla inc  employee organizing a union was asked by a supervisor and company security guards to leave the factory after handing out pro-union flyers, the worker said at a national labor relations board (nlrb) hearing on monday over whether tesla had violated federal...",0.0,0.0,Neutral
2017-10-13,"a tesla inc employee organizing a union was asked by a supervisor and company security guards to leave the factory after handing out pro-union flyers, the worker testified at a national labor relations board (nlrb) hearing on monday over whether tesla had violated federal...",0.0,0.0,Neutral
2017-10-13,shares of tesla inc  rose as much as 5 percent on monday after chief executive officer elon musk tweeted that its autopilot driver assistance system will get full self-driving features following a software upgrade in august.,0.45,0.2875,Positive
2017-10-13,shares of tesla inc rose as much as 5 percent on monday after chief executive officer elon musk tweeted that its autopilot driver assistance system will get full self-driving features following a software upgrade in august.,0.45,0.2875,Positive
2017-10-13,"elon musk's multi-billion dollar compensation package should be rescinded and the board of tesla inc should be overhauled to better protect investors in the electronic car company, according to a law suit filed by a shareholder on thursday.",0.5,0.5,Positive
2017-10-13,"sport car maker porsche will name its first all-electric car model the taycan, it said on friday, a year before it plans to launch serial production of a vehicle that will compete with tesla's  model s.",0.3333333333333333,0.25,Positive
2017-10-13,"daimler ag  unveiled on wednesday an all-electric big rig truck it promises to have in production in 2021, as the german automaker mounts a major challenge to european and american rivals, including new entrants like tesla inc .",0.17575757575757575,0.03314393939393939,Positive
2017-10-13,"tesla inc  shares headed for their best day in more than two years on wednesday after chief executive elon musk said the car maker was now churning out 500 of its model 3 sedans a day and should achieve its 5,000 per week target by the end of june.",0.5666666666666668,0.3333333333333333,Positive
2017-10-13,"* indexes up: dow 0.80 pct, s&p 0.38 pct, nasdaq 0.23 pct (changes comment, adds details, updates prices)",0.0,0.0,Neutral
2017-10-13,"* indexes: dow up 0.35 pct, s&p up 0.04 pct, nasdaq off 0.15 pct (updates to open)",0.5,0.0,Neutral
2017-10-13,"tesla inc shares rose 3.5 percent on wednesday morning after chief executive elon musk said the car maker was now churning out 500 of its model 3 sedans a day and should achieve its 5,000 per week target by the end of june.",0.925,0.04999999999999999,Positive
2017-10-13,"u.s. stock indexes opened higher on wednesday, with electric carmaker tesla and insurer united health among the biggest drivers, while the tech-heavy nasdaq inched to another record high.",0.52,0.20500000000000002,Positive
2017-10-13,norway's $1 trillion wealth fund said on wednesday it had backed an initiative to wrest the role of chairman away from tesla  chief executive elon musk.,0.0,0.0,Neutral
2017-10-13,"tesla inc chief executive elon musk said on tuesday that building 5,000 model 3s per week by the end of june was ""quite likely"" as the company's production lines were now demonstrating the ability to make 3,500 vehicles per week.",1.0,0.0,Neutral
2017-10-13,"tesla shareholders at an annual meeting on tuesday re-elected three directors and voted against a proposal to split the chairman and chief executive jobs, both of which billionaire elon musk holds.",0.0,0.0,Neutral
2017-10-13,solar inverter maker enphase energy  on monday named former tesla inc  executive eric branderiz as its chief financial officer.,0.0,0.0,Neutral
2017-10-13,"tesla inc  chief executive elon musk faces votes at tuesday's shareholder meeting that will challenge his grip on the electric carmaker, but he may be able to count on some powerful friends: big fund managers likely to be fans.",0.68125,0.2,Positive
2017-10-13,influential u.s. magazine consumer reports said on wednesday it was recommending tesla inc's model 3 sedan after its latest tests showed that a firmware update improved the car's braking distance by nearly 20 feet.,0.65,0.3,Positive
2017-10-13,"consumer reports said on wednesday it now recommends tesla inc's model 3, after the influential u.s. magazine's testers found that a recent over-the-air update improved the car's braking distance by nearly 20 feet.",0.325,0.05,Positive
2017-10-13,"the driver of a tesla inc  model s crashed into an unoccupied, parked police vehicle in laguna beach, california, on tuesday and the driver told investigators the tesla was in ""autopilot"" mode at the time, police said.",0.0,0.0,Neutral
2017-10-13,tesla inc on friday asked a court to dismiss a securities fraud lawsuit by shareholders who said the electric vehicle maker gave false public statements about the progress of producing its new model 3 sedan.,0.3737373737373737,-0.0878787878787879,Negative
2017-10-13,"tesla inc has flown six planes full of robots and equipment from europe to california in an unusual, high-stakes effort to speed up battery production for its model 3 electric sedan, people familiar with the matter told reuters this week.",0.6833333333333332,0.30833333333333335,Positive
2017-10-13,"tesla inc on thursday reached an agreement to settle a class action lawsuit with buyers of its model s and model x cars who alleged that the company's assisted-driving autopilot system was ""essentially unusable and demonstrably dangerous.""",0.35,-0.15,Negative
2017-10-13,"tesla inc  on friday announced a number of key executive hires including former ge and general motors executive james zhou as its china cfo and neeraj manrao, a former apple executive, as director of energy manufacturing.",0.375,0.012500000000000004,Positive
2017-10-13,"tesla inc on friday announced a number of key executive hires including former ge and general motors executive james zhou as its china cfo and neeraj manrao, a former apple executive, as director of energy manufacturing.",0.375,0.012500000000000004,Positive
2017-10-13,"tesla inc chief executive elon musk gained the support on thursday of more than half a million people on twitter for plans to create a website evaluating journalists' credibility, spurred by his frustration at media reports about the electric car maker.",0.3333333333333333,0.16666666666666669,Positive
2017-10-13,the united auto workers union (uaw) has filed a complaint accusing tesla inc chief executive elon musk of illegally threatening to take away benefits from workers who join the union.,0.35,-0.4,Negative
2017-10-13,the united auto workers international union (uaw) has filed a complaint accusing tesla inc chief executive elon musk of illegally threatening to take away benefits from workers who join the union.,0.2333333333333333,-0.26666666666666666,Negative
2017-10-13,"negative news stories about tesla inc have hit ""fever pitch"", but the electric carmaker's stock price is likely to surge as output of its model 3 sedan improves, according to an analyst research report.",0.7,-0.15,Negative
2017-10-13,"immaterial negative news stories about tesla inc have hit a ""fever pitch"", and the electric carmaker's stock is set to surge as output of its model 3 sedan improves, according to an analyst.",0.4,-0.3,Negative
2017-10-13,"two u.s. consumer advocacy groups urged the federal trade commission on wednesday to investigate what they called tesla inc's ""deceptive and misleading"" use of the name autopilot for its assisted-driving technology.",0.0,0.0,Neutral
2017-10-13,"tesla inc's model 3 sedan recorded more registrations in california than its class rivals bmw 3-series and mercedes c-class in the first quarter, according to a report by the california new car dealers association (cncda). model 3 registrations totaled 3,723, or 14.3 percent...",0.4292929292929293,0.29545454545454547,Positive
2017-10-13,"two u.s. consumer advocacy groups urged the federal trade commission on wednesday to investigate what they called tesla inc's ""deceptive and misleading"" use of the name autopilot for its assisted-driving technology.",0.0,0.0,Neutral
2017-10-13,"tesla inc has slashed up to $14,000 off its model x in china after beijing announced major tariff cuts for imported automobiles, a potential sales boost for the u.s. firm as the world's largest auto market pivots towards electric cars.",0.6333333333333333,-0.04583333333333334,Negative
2017-10-13,"consumer reports said tuesday it will retest brakes on tesla inc's new model 3 sedans after chief executive elon musk promised a software update, but the potential hit to sales from the magazine's negative review weighed on tesla shares.",0.6181818181818182,-0.05454545454545454,Negative
2017-10-13,"electric carmaker tesla inc said on tuesday it had hired snapchat maker snap inc's vice president of monetization engineering, stuart bowers, as vp of engineering, to work on its autopilot software and other projects.",0.375,-0.125,Negative
2017-10-13,"electric carmaker tesla inc said on tuesday it had hired snap inc's vice president of monetization engineering, stuart bowers, as vp of engineering.",0.0,0.0,Neutral
2017-10-13,"* snap inc says stuart bowers will be leaving snap on friday, may 25, to join tesla as a leader on their autopilot engineering team",0.0,0.0,Neutral
2017-10-13,"* tesla spokesperson says confirms snap’s vice president of monetization, stuart bowers, is joining company as vp, engineering further company coverage:",0.5,0.0,Neutral
2017-10-13,"* tesla has hired snap's vice president of monetization, stuart bowers, to be co's vice president of engineering - cheddar, citing sources source text - ",0.0,0.0,Neutral
2017-10-13,"chief executive officer elon musk said late on monday that the braking issue on tesla inc's model 3 sedan, pointed out by consumer reports, can be fixed with a firmware update which the electric car maker will be rolling out in a few days.",0.3,-0.13333333333333333,Negative
2017-10-13,"* tesla's elon musk says looks like tesla model 3 braking weakness can be fixed with firmware update, will be rolling that out in a few days-tweet",0.15000000000000002,-0.05,Negative
2017-10-13,"influential u.s. magazine consumer reports will not recommend tesla inc's  model 3 sedan, saying on monday it braked slower than a full-sized pickup truck, taking the shine off a day of gains for shares in elon musk's electric car company.",0.0,0.0,Neutral
2017-10-13,* consumer reports says tesla model 3 falls short of a cr recommendation,0.3,0.0,Neutral
2017-10-13,consumer reports on monday said that flaws with tesla inc's  model 3 sedan prevented it from earning its recommendation.,0.0,0.0,Neutral
2017-10-13,"* tesla, in response to consumer reports, says co's testing found braking distances with average of 133 feet when conducting 60-0 mph stops using 18” michelin all season tire",0.39999999999999997,-0.15,Negative
2017-10-13,consumer reports on monday said that flaws with tesla inc's model 3 sedan prevented it from earning its recommendation.,0.0,0.0,Neutral
2017-10-13,"shares in tesla inc jumped more than 4 percent on monday as investors were encouraged by the company's placing a $78,000 price tag on the fully-loaded version of its model 3 sedan.",0.5,0.5,Positive
2017-10-13,"proxy adviser institutional shareholder services (iss) recommended on friday that investors vote against tesla inc directors antonio gracias and james murdoch, increasing pressure on the car maker over their roles on its board.",0.0,0.0,Neutral
2017-10-13,"proxy adviser institutional shareholder services (iss) recommended on friday that investors vote against tesla inc  directors antonio gracias and james murdoch, increasing pressure on the car maker over their roles on its board.",0.0,0.0,Neutral
2017-10-13,proxy adviser institutional shareholder services recommended on friday that investors cast proxy votes against tesla inc directors antonio gracias and james murdoch.,0.0,0.0,Neutral
2017-10-13,"daimler  will invest 500 million euros ($589 million) in hambach, france, to start producing a small compact electric mercedes-benz in addition to its electric cars currently manufactured there for the smart brand.",0.480952380952381,-0.01190476190476191,Negative
2017-10-13,"daimler will invest 500 million euros ($589 million) in hambach, france, to start producing a small compact electric mercedes-benz in addition to its electric cars currently manufactured there for the smart brand.",0.480952380952381,-0.01190476190476191,Negative
2017-10-13,"australia's kidman resources said on thursday it will supply lithium for tesla inc's electric car batteries, the latest in a string of deals by carmakers securing supplies of the mineral as demand surges for clean cars.",0.8,0.43333333333333335,Positive
2017-10-13,"if tesla inc  chief executive elon musk needs to raise even more money, there may be a way.",0.5,0.5,Positive
2017-10-13,australian lithium miner kidman resources said on thursday it has entered into a binding agreement to supply lithium hydroxide to electric car maker tesla inc.,0.0,0.0,Neutral
2017-10-13,"* entered into a binding agreement with tesla, inc. to supply lithium hydroxide",0.0,0.0,Neutral
2017-10-13,"the investment firm founded and chaired by billionaire george soros took a stake in tesla inc  bonds during the first three months of the year, giving the electric carmaker run by elon musk a prominent supporter.",0.5777777777777778,0.18333333333333335,Positive
2017-10-13,"tesla inc's  energy unit has lost two major executives, bloomberg reported on tuesday, citing people familiar with the matter.",0.5,0.21875,Positive
2017-10-13,"criticism mounted over tesla inc  board's move to renominate three directors, including ceo elon musk's brother kimbal musk, with proxy adviser glass lewis & co on tuesday opposing their re-election and seeking appointment of an independent chairman.",0.125,0.0,Neutral
2017-10-13,"criticism mounted over tesla inc board's move to renominate three directors, including ceo elon musk's brother kimbal musk, with proxy adviser glass lewis & co on tuesday opposing their re-election and seeking appointment of an independent chairman.",0.125,0.0,Neutral
2017-10-13,"tesla inc's energy unit has lost two major executives, bloomberg reported on tuesday, citing people familiar with the matter.",0.5,0.21875,Positive
2017-10-13,"electric carmaker tesla inc has seen a flurry of senior executive exits in recent months at a time when the company is looking to speed up production of its model 3 sedan, a mid-market car crucial to its success and future profitability, and developing multiple new vehicles...",0.30492424242424243,0.07272727272727272,Positive
2017-10-13,"tesla inc's chief executive officer elon musk said production of its crucial model 3 sedan is likely to exceed 500 vehicles per day this week, automotive news website electrek reported on tuesday.",1.0,0.0,Neutral
2017-10-13,"electric carmaker tesla inc has seen a flurry of senior executive exits in recent months at a time when the company is looking to speed up production of its model 3 sedan, a mid-market car crucial to its success and future profitability, and developing multiple new vehicles...",0.30492424242424243,0.07272727272727272,Positive
2017-10-13,"tesla inc  will pause production at its california factory for six days at the end of the may to work on fixes to its assembly line for its new model 3 sedan, sources inside the company told reuters.",0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"* tesla model 3 production to 'likely exceed 500 cars per day this week, says elon musk - electrek source text :  further company coverage:",0.75,0.0,Neutral
2017-10-13,"tesla inc  chief elon musk told employees on monday the company was undergoing a ""thorough reorganization"" as it contends with production problems, senior staff departures and recent crashes involving its electric cars.",0.25,0.0,Neutral
2017-10-13,* tesla ceo elon musk tells employees in a memo that company will undergo a management restructuring - spokesman further company coverage:,0.5,0.0,Neutral
2017-10-13,"* tesla ceo elon musk tells employees that tesla will undergo a management restructuring, according to memo - wsj reporter tweet further company coverage:",0.5,0.0,Neutral
2017-10-13,"* tesla considered adding eye tracking and steering-wheel sensors to autopilot system - wsj, citing sources source :  further company coverage:",0.5,0.0,Neutral
2017-10-13,"tesla inc  has registered a new electric car firm in shanghai, as china prepares to scrap rules on capping foreign ownership of new-energy vehicle (nev) ventures.",0.3265151515151515,-0.06287878787878788,Negative
2017-10-13,"alphabet inc's self-driving unit, waymo, said on sunday that matthew schwall had joined the company from tesla inc where he was the electric carmaker's main technical contact with u.s. safety investigators.",0.21666666666666667,0.08333333333333333,Positive
2017-10-13,"tesla inc's main technical contact with u.s. safety investigators, matthew schwall, has left the electric carmaker for alphabet inc's self-driving unit waymo, the wall street journal reported on saturday, citing people familiar the decision.",0.23333333333333334,0.13541666666666666,Positive
2017-10-13,"tesla inc senior vice president of engineering doug field is taking a break from work but is not leaving the company, a tesla spokesman confirmed to reuters.",1.0,0.4,Positive
2017-10-13,"* tesla's musk says co to enable orders end of next week for dual motor awd & performance, starting production in july; air suspension probably next year - tweet further company coverage:",0.15,0.0,Neutral
2017-10-13,the u.s. national highway traffic safety administration (nhtsa) said thursday it was reviewing a florida crash of a tesla inc vehicle earlier this week that killed two teenagers.,0.25,-0.1,Negative
2017-10-13,* tesla inc ceo elon musk says planning to launch tesla in turkey later this year - tweet further company coverage:,0.25,0.0,Neutral
2017-10-13,"tesla inc's autopilot system was unlikely to have been a factor in a florida car crash this week which killed two teenagers, the electric carmaker said in a statement issued late on wednesday.",0.3666666666666667,-0.3333333333333333,Negative
2017-10-13,"panasonic corp  could jointly produce batteries with u.s. electric vehicle (ev) maker tesla inc  in china, as the japanese electronics conglomerate looks to tap into that country's surging ev demand, its chief executive said on thursday.",0.0,0.0,Neutral
2017-10-13,* panasonic ceo says could jointly produce ev batteries with tesla in china further company coverage: (reporting by makiko yamazaki),0.75,-0.375,Negative
2017-10-13,"the u.s. national transportation safety board said on wednesday it will investigate a tesla accident in fort lauderdale, florida this week that killed two teenagers and injured another - the agency's fourth active probe into crashes of the company's electric vehicles.",0.19999999999999998,-0.11111111111111112,Negative
2017-10-13,"* ctw investment group urges tesla inc shareholders to vote against re-election of directors antonio gracias, kimball musk, and james r. murdoch source text: ( further company coverage: (reuters.briefs@thomsonreuters.com)",0.8333333333333334,-0.5,Negative
2017-10-13,"tesla inc has changed the terms of its borrowing agreement with banks to allow it to pledge its fremont auto plant as collateral - a move seen by some analysts as an effort to boost liquidity, thomson reuters ifr reported.",0.0,0.0,Neutral
2017-10-13,"german premium brand audi on tuesday said it plans to sell about 800,000 battery-electric and hybrid powered cars in 2025, as it seeks to catch up with electric car rival tesla and emerge from a damaging emissions-cheating scandal.",0.0,0.0,Neutral
2017-10-13,"* tesla, giving no timeframe, says we continually evaluate capital expenditure needs & may raise additional capital to fund growth of business - sec filing source text: [ further company coverage:",0.7000000000000001,-0.2833333333333333,Negative
2017-10-13,"tesla inc  chief executive officer elon musk said on friday it was ""foolish"" of him to snub wall street analysts on a post-earnings conference call on wednesday.",0.0,0.0,Neutral
2017-10-13,"tesla inc  chief elon musk's refusal to answer ""boring"" wall street questions about finances sent the electric vehicle maker's shares down as much as 7 percent on thursday, jarring investors and raising concerns about its ability to raise money in the future.",0.40347222222222223,-0.23888888888888893,Negative
2017-10-13,"a 25-year-old investor of tesla inc , whose 23-minute conversation with chief executive officer elon musk dominated a post-earnings conference call, said he had opened ""pandora's box"" and elevated the level of conversation possible on the routine calls.",1.0,0.0,Neutral
2017-10-13,"a small hedge fund manager who has long been betting against tesla inc  on thursday redoubled his call for the stock to fall to zero, comments that came as investors were already hammering the electric car maker.",0.4,-0.15,Negative
2017-10-13,"short-sellers who had targeted tesla inc  logged a $700 million paper profit on thursday after the stock fell nearly 9 percent a day after chief executive elon musk stunned analysts by dodging ""boring"" questions about the electric car maker's financial outlook.",0.4666666666666666,-0.3,Negative
2017-10-13,ducking analysts' questions has a price: $2 billion.,0.0,0.0,Neutral
2017-10-13,"tesla inc chief executive elon musk's refusal to take questions from analysts about the electric car maker's financial condition drew sharp criticism from wall street analysts and investors on thursday, pushing its stock down 7 percent.",0.3462962962962963,-0.09351851851851851,Negative
2017-10-13,"electric auto maker tesla inc has a strong defense in a lawsuit brought by rival nikola corp alleging infringement of patents on semi truck designs, intellectual property lawyers said.",0.5666666666666667,0.36666666666666664,Positive
2017-10-13,"a u.s. traffic safety regulator on wednesday contradicted tesla inc's claim that the agency had found that its autopilot technology significantly reduced crashes, saying that regulators ""did not assess"" the system's effectiveness in a 2017 report.",0.875,0.375,Positive
2017-10-13,"tesla is speeding toward capital-raise crunch time. the electric-car maker on wednesday reported a loss of $710 million in the first three months of the year. it also experienced a slew of other problems, including annoying a regulator after disclosing information about...",0.6270833333333333,0.03125,Positive
2017-10-13,* quarterly total revenue $3.41 billion versus $2.70 billion reported last year,0.4083333333333333,0.0,Neutral
2017-10-13,"the u.s. national highway traffic safety said wednesday that a prior investigation into tesla inc's semi-autonomous ""autopilot"" self-driving system did not assess the ""effectiveness"" of the technology.",0.0,0.0,Neutral
2017-10-13,"tesla inc on wednesday said its model 3 production target remains on track, expecting about 5,000 per week in about two months.",0.0,0.0,Neutral
2017-10-13,"nikola motor co, which makes hydrogen-powered semi trucks, filed a lawsuit on tuesday against electric automaker tesla inc  alleging design patent infringements.",0.0,0.0,Neutral
2017-10-13,"tesla inc's board recommended on thursday that shareholders vote against a proposal that would require the electric car maker's chairman to be an independent director, ahead of its annual meeting.",0.125,0.0,Neutral
2017-10-13,"investors are accustomed to the bold promises of tesla inc's  elon musk, but his assertion that the electric vehicle maker will not need more funds this year has many scratching their heads. how can the chief executive deliver on his many goals without a fresh infusion...",0.5333333333333333,0.42666666666666664,Positive
2017-10-13,tesla inc's  autopilot chief jim keller is leaving the electric vehicle manufacturer to join chipmaker intel corp .,0.0,0.0,Neutral
2017-10-13,* short-seller jim chanos says has been short on tesla for four years - cnbc,0.3,0.0,Neutral
2017-10-13,"tesla inc said on thursday jim keller, the head of its low-voltage hardware, autopilot software and infotainment, is leaving the automaker to focus on microprocessor engineering with another company.",0.0,0.0,Neutral
2017-10-13,* tesla's autopilot chief jim keller has stepped down from role - spokesperson,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,"tesla inc  is aiming to ramp up production to 6,000 model 3 cars per week by the end of june to reach its weekly goal of 5,000 and allow for a margin of error, automotive news website electrek reported on tuesday, citing a letter to employees from chief executive...",0.0,0.0,Neutral
2017-10-13,"tesla inc  shares fell as much as 2 percent in premarket trading on tuesday, a temporary halt in production of its model 3 sedan adding to nerves about the electric car maker's consistent failure to keep its promises on vehicle output.",0.25,0.04444444444444443,Positive
2017-10-13,"tesla inc  has temporarily suspended its model 3 assembly line in what the company said on monday was a planned production pause, as the automaker continues to face challenges ramping up its new sedan.",0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"tesla inc on monday said it was having a planned downtime on the model 3 production, after a buzzfeed report said the carmaker had temporarily shut down model 3 production in the company's fremont, california, plant without warning.",0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,"tesla inc on monday said it was having a planned downtime on the model 3 production, after a buzzfeed report said the carmaker had temporarily shut down model 3 production in the company's fremont, california, plant without warning.",0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,* tesla is temporarily shutting down model 3 production - buzzfeed news source :  further company coverage:,0.3944444444444445,-0.07777777777777779,Negative
2017-10-13,"* tesla inc says last year, co reduced injury rate by 25% - blog",0.06666666666666667,0.0,Neutral
2017-10-13,"tesla inc  will be profitable in the third and fourth quarters of this year and will not have to raise any money from investors, billionaire chief executive elon musk said on friday, driving shares in the electric carmaker higher.",0.16666666666666666,0.08333333333333333,Positive
2017-10-13,"* ""yes, excessive automation at tesla was a mistake. to be precise, my mistake. humans are underrated"" further company coverage:",0.7666666666666666,0.05000000000000001,Positive
2017-10-13,silicon valley billionaire elon musk said on friday his tesla inc company will not need to raise any money this year because the electric car maker will have positive cash flow and be profitable in the third and fourth quarter.,0.1818181818181818,0.07575757575757576,Positive
2017-10-13,* elon musk says tesla will be profitable & cash flow positive in q3 & q4 - tweet further company coverage:,0.5227272727272727,0.11363636363636363,Positive
2017-10-13,"tesla inc lashed out at the national transportation safety board on thursday after the agency took the unusual step of removing the automaker as a party to its investigation of a fatal crash in march in which a tesla vehicle's ""autopilot"" system was in use.",1.0,0.2,Positive
2017-10-13,deadly crashes involving tesla inc  and uber technologies [uber.ul] vehicles operating entirely or in part under automated systems have made a once-abstract problem very real for auto industry lawyers gathered at a recent conference.,0.41625,0.015,Positive
2017-10-13,"tesla inc said it is withdrawing as a formal party to the national transportation safety board's probe into a fatal march 23 crash in california in which the semi-autonomous ""autopilot"" driving system was in use.",0.0,0.0,Neutral
2017-10-13,"the family of a driver killed in a tesla car crash has hired law firm minami tamaki llp to explore legal options, the law firm said on wednesday, adding that the autopilot feature in the electric carmaker's vehicle probably caused his death.",0.25,-0.1,Negative
2017-10-13,"tesla inc  is targeting november 2019 as the start of production for its model y sport utility vehicle, with production in china to begin two years later, two sources told reuters this week, shedding some light on the electric vehicle maker's next project that could...",0.2333333333333333,0.13333333333333333,Positive
2017-10-13,"* tesla says according to family, walter huang was well aware that ""autopilot was not perfect""",0.625,-0.125,Negative
2017-10-13,the family of a driver killed in a tesla car crash has hired law firm minami tamaki llp to explore legal options.,0.20000000000000004,-0.06666666666666667,Negative
